,text,date,user.username,Negative,Neutral,Positive
369,#NHDG is an industry leader in delivering the high-quality #energyefficiency measures at scale to help the UK strive toward its ambitious #netzero targets. Read more: https://ow.ly/RSZS50QyEUO,"Feb 13, 2024 · 9:30 AM UTC",@UKConstructionm,0.0020306383,0.13803594,0.8599334
370,"Some £14.2M in funding has been released, with the first #localauthorities approved for #LEVI capital funding. Read more:  https://ow.ly/sX0I50Qyhsw","Feb 12, 2024 · 10:40 AM UTC",@UKConstructionm,0.002453574,0.52225184,0.4752946
371,#Construction business optimism is at a two-year high according to the latest #PMI survey. https://ow.ly/V7WY50Qyfwk,"Feb 9, 2024 · 10:40 AM UTC",@UKConstructionm,0.0022980464,0.18439426,0.8133077
372,"#Nuclear power stations could be decommissioned in the future with the help of #SMuRFs, scientists have suggested. Read more: https://ow.ly/ajPB50QwfWX #energy #nuclearenergy #UniversityofGlasgow","Feb 6, 2024 · 11:05 AM UTC",@UKConstructionm,0.14493589,0.7763898,0.078674406
373,State of the Nation: Institution of Civil Engineers encourages infrastructure professionals to renew focus on sustainability goals. Read more: https://ow.ly/qsnq50QvNMA,"Feb 2, 2024 · 10:25 AM UTC",@UKConstructionm,0.006836727,0.5239112,0.46925214
374,Find out how #constructionmanagers can hit their goals using #technology Read more:  https://www.linkedin.com/feed/update/urn:li:activity:7158780832483065857,"Feb 1, 2024 · 11:22 AM UTC",@UKConstructionm,0.008058601,0.4765319,0.51540947
375,"Total #output across the UK #construction industry is set to fall this year, according to the latest forecast from the Building Cost Information Service @BCIS Read more: https://ow.ly/VilB50QtWXi","Jan 30, 2024 · 12:45 PM UTC",@UKConstructionm,0.55684084,0.40496472,0.038194492
376,.@Winvic has handed over its first project under its Lincolnshire County Council (LCC) #highways framework contract. Read more: https://ow.ly/PO8P50QtVZr,"Jan 29, 2024 · 9:55 AM UTC",@UKConstructionm,0.015723405,0.8819541,0.102322556
377,"Record-breaking #sustainable #office, #Eden, has reached practical completion, creating a new gem on Salford’s skyline. Read more: https://ow.ly/aW4G50QtvbM","Jan 26, 2024 · 12:45 PM UTC",@UKConstructionm,0.001185178,0.09431913,0.9044957
378,"An additional £1.3Bn investment in #SizewellC #nuclear plant has been announced, which will lead the expansion of nuclear #energy in the UK, providing stable, cheaper and more secure power in the long-term. Read more: https://ow.ly/o8aK50QtuxT","Jan 25, 2024 · 11:10 AM UTC",@UKConstructionm,0.0020533414,0.34537244,0.65257424
379,"London under-prepared for flooding and extreme heat through climate change, new report warns. Read more: https://ow.ly/C3ZI50Qs4aO @ashden-org","Jan 23, 2024 · 9:45 AM UTC",@UKConstructionm,0.6730893,0.30896467,0.017945992
380,"#Sustainable housing developer EDAROTH, has signed a development agreement with #Bristol City Council to design and deliver 29 affordable homes. Read more: https://ow.ly/nA2n50QrCEG #UNClimateSmartCities #smartcities","Jan 22, 2024 · 8:50 AM UTC",@UKConstructionm,0.0043188683,0.5348654,0.4608158
381,"Some £5bn worth of contracts will be up for grabs as HS2 stays on track, with more than 30,000 people now employed on the programme. Read more: https://ow.ly/tFSy50QrC3F #HS2 #infrastructure #supplychain","Jan 19, 2024 · 10:25 AM UTC",@UKConstructionm,0.011728233,0.5312047,0.4570671
382,A new report from @mckinsey and @wef reveals that the construction sector’s carbon dioxide emissions can be reduced by up to 75% Read more: https://ow.ly/AT3550Qpuz6 #circulareconomy #sustainability #construction #carbonemissions,"Jan 18, 2024 · 10:35 AM UTC",@UKConstructionm,0.013644939,0.37198755,0.6143675
383,The latest ONS reporting on construction output has revealed a fall in activity over Autumn 2023. Read more: https://ow.ly/zWUX50Qqn3Z #housing #ONS #constructionactivity #construction #constructionoutput,"Jan 17, 2024 · 11:25 AM UTC",@UKConstructionm,0.2701066,0.6797833,0.050110094
384,"ProjectPay provides payment protection, securing funds and guaranteeing prompt payment for contractors across the building supply chain.  Read more: https://ow.ly/wZ1750Qp6NW #supplychain #building #construction @InnovateUK","Jan 17, 2024 · 10:55 AM UTC",@UKConstructionm,0.0080793435,0.43837813,0.5535425
385,"#Engineering industry fails to tackle #smoking: three times more likely to #smoke, according to public health data. Read more: https://ow.ly/scnR50Qp9jk","Jan 16, 2024 · 9:25 AM UTC",@UKConstructionm,0.81737185,0.1660332,0.016595
